links,Serial #,source,Type,all,annual,country/annual,1 series per country,unique countries,MOU,Country Name,Year,series (at least 3 samples since 1999),AF/AS,Title,frequency,Region,9,samples annual,by,created,Original,official language,links,questionnaire,report
http://catalog.ihsn.org/index.php/catalog/4030,13790,ihsn,,,,,,,,Indonesia,1996,,,Village Potential Survey 1996 ,,,,,By: Central Bureau of Statistic - BPS,"Created on: Feb 19, 2014 Last modified: Feb 19, 2014 Views: 747","Indonesia, 1996",,http://catalog.ihsn.org/index.php/catalog/4030,http://catalog.ihsn.org/index.php/catalog/4030/download/54699,null
http://catalog.ihsn.org/index.php/catalog/953,13699,ihsn,,,,,,,,Indonesia,1997,,,Attracting Doctors to Rural Areas 1997 ,,,,,"By: Kenneth M. Chomitz, Gunawan Setiadi, Azrul Azwar, Nusye Ismail and Widiyarti","Created on: Oct 20, 2011 Last modified: Sep 14, 2013 Views: 279","Indonesia, 1997",,http://catalog.ihsn.org/index.php/catalog/953,"http://catalog.ihsn.org/index.php/catalog/953/download/40732""",null
http://catalog.ihsn.org/index.php/catalog/2378,13713,ihsn,,,,,,,,Indonesia,1997,,,"Family Life Survey 1997, IFLS2 ",,,,,"By: RAND Corporation - RAND Corporation, University of California, Los Angeles - UCLA","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 8619 Citations: 66 ","Indonesia, 1997",,http://catalog.ihsn.org/index.php/catalog/2378,http://catalog.ihsn.org/index.php/catalog/2378/download/37491,http://catalog.ihsn.org/index.php/catalog/2378/download/37498
http://catalog.ihsn.org/index.php/catalog/4899,13727,ihsn,,,,,,,,Indonesia,1997,,,National Socio-Economic Survey 1997 ,,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 4178 Citations: 9 ","Indonesia, 1997",,http://catalog.ihsn.org/index.php/catalog/4899,http://catalog.ihsn.org/index.php/catalog/4899/download/60847,null
http://catalog.ihsn.org/index.php/catalog/3062,13741,ihsn,,,,,,,,Indonesia,1997,,,Survei Sosial Ekonomi Nasional 1997 ,,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1093 Citations: 10 ","Indonesia, 1997",,http://catalog.ihsn.org/index.php/catalog/3062,http://catalog.ihsn.org/index.php/catalog/3062/download/45688,null
http://catalog.ihsn.org/index.php/catalog/4898,13671,ihsn,,,,,,,,Indonesia,1998,,,National Socio-Economic Survey 1998 ,,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 515 Citations: 11 ","Indonesia, 1998",,http://catalog.ihsn.org/index.php/catalog/4898,http://catalog.ihsn.org/index.php/catalog/4898/download/60840,null
http://catalog.ihsn.org/index.php/catalog/886,13678,ihsn,,,,,,,,Indonesia,1998,,,"Quantitative Service Delivery Survey in Education 1998, First Round ",,,,,"By: World Bank, Ministry of Education and Culture, Indonesia","Created on: Sep 30, 2011 Last modified: Sep 14, 2013 Views: 47","Indonesia, 1998",,http://catalog.ihsn.org/index.php/catalog/886,null,"http://catalog.ihsn.org/index.php/catalog/886/download/40203"""
http://catalog.ihsn.org/index.php/catalog/3061,13692,ihsn,,,,,,,,Indonesia,1998,,,Survei Sosial Ekonomi Nasional 1998 ,,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 2183 Citations: 16 ","Indonesia, 1998",,http://catalog.ihsn.org/index.php/catalog/3061,http://catalog.ihsn.org/index.php/catalog/3061/download/45680,null
http://catalog.ihsn.org/index.php/catalog/4897,13629,ihsn,,,,,,,,Indonesia,1999,,,National Socio-Economic Survey 1999 ,,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 1672 Citations: 17 ","Indonesia, 1999",,http://catalog.ihsn.org/index.php/catalog/4897,http://catalog.ihsn.org/index.php/catalog/4897/download/60832,null
http://catalog.ihsn.org/index.php/catalog/3072,13643,ihsn,,,,,,,,Indonesia,1999,,,Survei Potensi Desa 2000 ,,,,,By: Badan Pusat Statistik - BPS,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 26416","Indonesia, 1999",,http://catalog.ihsn.org/index.php/catalog/3072,http://catalog.ihsn.org/index.php/catalog/3072/download/45732,null
http://catalog.ihsn.org/index.php/catalog/3060,13650,ihsn,,,,,,,,Indonesia,1999,,,Survei Sosial Ekonomi Nasional 1999 ,,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 7201 Citations: 19 ","Indonesia, 1999",,http://catalog.ihsn.org/index.php/catalog/3060,http://catalog.ihsn.org/index.php/catalog/3060/download/45672,null
http://catalog.ihsn.org/index.php/catalog/4032,13657,ihsn,,,,,,,,Indonesia,1999,,,Village Potential Survey 2000 ,,,,,By: Central Bureau of Statistics - BPS,"Created on: Feb 19, 2014 Last modified: Feb 19, 2014 Views: 1387","Indonesia, 1999",,http://catalog.ihsn.org/index.php/catalog/4032,http://catalog.ihsn.org/index.php/catalog/4032/download/54703,null
http://catalog.ihsn.org/index.php/catalog/2369,13559,ihsn,,,,,,,,Indonesia,2000,,,Family Life Survey 2000 ,,,,,"By: RAND - RAND Corporation, Center for Population and Policy Studies (CPPS) - University of Gadjah Mada","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 28857 Citations: 43 ","Indonesia, 2000",,http://catalog.ihsn.org/index.php/catalog/2369,http://catalog.ihsn.org/index.php/catalog/2369/download/37382,http://catalog.ihsn.org/index.php/catalog/2369/download/37384
http://catalog.ihsn.org/index.php/catalog/4896,13580,ihsn,,,,,,,,Indonesia,2000,,,National Socio-Economic Survey 2000 ,,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 50 Citations: 13 ","Indonesia, 2000",,http://catalog.ihsn.org/index.php/catalog/4896,http://catalog.ihsn.org/index.php/catalog/4896/download/60825,null
http://catalog.ihsn.org/index.php/catalog/887,13594,ihsn,,,,,,,,Indonesia,2000,,,"Quantitative Service Delivery Survey in Education 2000, Second Round ",,,,,"By: World Bank, Research and Development Department - Ministry of National Education (MoNE), Indonesia","Created on: Sep 30, 2011 Last modified: Sep 14, 2013 Views: 91","Indonesia, 2000",,http://catalog.ihsn.org/index.php/catalog/887,"http://catalog.ihsn.org/index.php/catalog/887/download/40207""","http://catalog.ihsn.org/index.php/catalog/887/download/40208"""
http://catalog.ihsn.org/index.php/catalog/3059,13608,ihsn,,,,,,,,Indonesia,2000,,,Survei Sosial Ekonomi Nasional 2000 ,,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 406 Citations: 17 ","Indonesia, 2000",,http://catalog.ihsn.org/index.php/catalog/3059,http://catalog.ihsn.org/index.php/catalog/3059/download/45665,null
http://catalog.ihsn.org/index.php/catalog/3888,13517,ihsn,,,,,,,,Indonesia, 2000-2001,,,Multi Country Study Survey 2000-2001 ,,,,,By: World Health Organization (WHO),"Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 221","Indonesia, 2000-2001",,http://catalog.ihsn.org/index.php/catalog/3888,http://catalog.ihsn.org/index.php/catalog/3888/download/53342,http://catalog.ihsn.org/index.php/catalog/3888/download/53340
http://catalog.ihsn.org/index.php/catalog/3887,13524,ihsn,,,,,,,,Indonesia, 2000-2001,,,"Multi Country Study Survey 2000-2001, Long version ",,,,,By: World Health Organization (WHO),"Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 64","Indonesia, 2000-2001",,http://catalog.ihsn.org/index.php/catalog/3887,http://catalog.ihsn.org/index.php/catalog/3887/download/53337,http://catalog.ihsn.org/index.php/catalog/3887/download/53339
http://catalog.ihsn.org/index.php/catalog/4895,13538,ihsn,,,,,,,,Indonesia,2001,,,National Socio-Economic Survey 2001 ,,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 169 Citations: 20 ","Indonesia, 2001",,http://catalog.ihsn.org/index.php/catalog/4895,http://catalog.ihsn.org/index.php/catalog/4895/download/60818,null
http://catalog.ihsn.org/index.php/catalog/3058,13552,ihsn,,,,,,,,Indonesia,2001,,,Survei Sosial Ekonomi Nasional 2001 ,,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 936 Citations: 26 ","Indonesia, 2001",,http://catalog.ihsn.org/index.php/catalog/3058,http://catalog.ihsn.org/index.php/catalog/3058/download/45658,null
http://catalog.ihsn.org/index.php/catalog/4894,13475,ihsn,,,,,,,,Indonesia,2002,,,"National Socio-Economic Survey 2002, February ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 259 Citations: 21 ","Indonesia, 2002",,http://catalog.ihsn.org/index.php/catalog/4894,http://catalog.ihsn.org/index.php/catalog/4894/download/60813,null
http://catalog.ihsn.org/index.php/catalog/4892,13482,ihsn,,,,,,,,Indonesia,2002,,,"National Socio-Economic Survey 2002, July ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 111 Citations: 21 ","Indonesia, 2002",,http://catalog.ihsn.org/index.php/catalog/4892,http://catalog.ihsn.org/index.php/catalog/4892/download/60801,null
http://catalog.ihsn.org/index.php/catalog/3071,13496,ihsn,,,,,,,,Indonesia,2002,,,Survei Potensi Desa 2003 ,,,,,By: Badan Pusat Statistik - BPS,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1163","Indonesia, 2002",,http://catalog.ihsn.org/index.php/catalog/3071,http://catalog.ihsn.org/index.php/catalog/3071/download/45728,null
http://catalog.ihsn.org/index.php/catalog/3057,13503,ihsn,,,,,,,,Indonesia,2002,,,"Survei Sosial Ekonomi Nasional 2002, Februari ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 878 Citations: 26 ","Indonesia, 2002",,http://catalog.ihsn.org/index.php/catalog/3057,http://catalog.ihsn.org/index.php/catalog/3057/download/45653,null
http://catalog.ihsn.org/index.php/catalog/4033,13510,ihsn,,,,,,,,Indonesia,2002,,,Village Potential Survey 2003 ,,,,,By: Central Bureau of Statistics - BPS,"Created on: Feb 19, 2014 Last modified: Feb 19, 2014 Views: 5002","Indonesia, 2002",,http://catalog.ihsn.org/index.php/catalog/4033,http://catalog.ihsn.org/index.php/catalog/4033/download/54706,null
http://catalog.ihsn.org/index.php/catalog/854,13433,ihsn,,,,,,,,Indonesia, 2002-2003,,,Quantitative Service Delivery Survey in Education 2003 ,,,,,"By: SMERU Research Institute, Indonesia, World Bank","Created on: Sep 30, 2011 Last modified: Sep 14, 2013 Views: 996","Indonesia, 2002-2003",,http://catalog.ihsn.org/index.php/catalog/854,"http://catalog.ihsn.org/index.php/catalog/854/download/39833""","http://catalog.ihsn.org/index.php/catalog/854/download/39839"""
http://catalog.ihsn.org/index.php/catalog/3056,13447,ihsn,,,,,,,,Indonesia, 2002-2003,,,"Survei Sosial Ekonomi Nasional 2002, Juli ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 7889 Citations: 26 ","Indonesia, 2002-2003",,http://catalog.ihsn.org/index.php/catalog/3056,http://catalog.ihsn.org/index.php/catalog/3056/download/45644,null
http://catalog.ihsn.org/index.php/catalog/4891,13419,ihsn,,,,,,,,Indonesia,2003,,,"National Socio-Economic Survey 2003, February ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 47 Citations: 15 ","Indonesia, 2003",,http://catalog.ihsn.org/index.php/catalog/4891,http://catalog.ihsn.org/index.php/catalog/4891/download/60796,null
http://catalog.ihsn.org/index.php/catalog/4890,13426,ihsn,,,,,,,,Indonesia,2003,,,"National Socio-Economic Survey 2003, July ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 63 Citations: 9 ","Indonesia, 2003",,http://catalog.ihsn.org/index.php/catalog/4890,http://catalog.ihsn.org/index.php/catalog/4890/download/60786,null
http://catalog.ihsn.org/index.php/catalog/3055,13454,ihsn,,,,,,,,Indonesia,2003,,,"Survei Sosial Ekonomi Nasional 2003, Februari ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1024 Citations: 23 ","Indonesia, 2003",,http://catalog.ihsn.org/index.php/catalog/3055,http://catalog.ihsn.org/index.php/catalog/3055/download/45638,null
http://catalog.ihsn.org/index.php/catalog/3054,13461,ihsn,,,,,,,,Indonesia,2003,,,"Survei Sosial Ekonomi Nasional 2003, Juli ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 2718 Citations: 20 ","Indonesia, 2003",,http://catalog.ihsn.org/index.php/catalog/3054,http://catalog.ihsn.org/index.php/catalog/3054/download/45629,null
http://catalog.ihsn.org/index.php/catalog/621,13352,ihsn,,,,,,,,Indonesia, 2003-2004,,,Investment Climate Survey 2003 ,,,,,"By: World Bank, Asian Development Bank","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 1419","Indonesia, 2003-2004",,http://catalog.ihsn.org/index.php/catalog/621,"http://catalog.ihsn.org/index.php/catalog/621/download/31451""",null
http://catalog.ihsn.org/index.php/catalog/4887,13366,ihsn,,,,,,,,Indonesia,2004,,,"National Socio-Economic Survey 2004, February ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 157 Citations: 17 ","Indonesia, 2004",,http://catalog.ihsn.org/index.php/catalog/4887,http://catalog.ihsn.org/index.php/catalog/4887/download/60766,null
http://catalog.ihsn.org/index.php/catalog/4888,13377,ihsn,,,,,,,,Indonesia,2004,,,"National Socio-Economic Survey 2004, July ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 55 Citations: 14 ","Indonesia, 2004",,http://catalog.ihsn.org/index.php/catalog/4888,http://catalog.ihsn.org/index.php/catalog/4888/download/60771,null
http://catalog.ihsn.org/index.php/catalog/3053,13391,ihsn,,,,,,,,Indonesia,2004,,,"Survei Sosial Ekonomi Nasional 2004, Februari ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 884 Citations: 23 ","Indonesia, 2004",,http://catalog.ihsn.org/index.php/catalog/3053,http://catalog.ihsn.org/index.php/catalog/3053/download/45626,null
http://catalog.ihsn.org/index.php/catalog/3052,13398,ihsn,,,,,,,,Indonesia,2004,,,"Survei Sosial Ekonomi Nasional 2004, Juli ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 2545 Citations: 21 ","Indonesia, 2004",,http://catalog.ihsn.org/index.php/catalog/3052,http://catalog.ihsn.org/index.php/catalog/3052/download/45615,null
http://catalog.ihsn.org/index.php/catalog/4883,13296,ihsn,,,,,,,,Indonesia,2005,,,"National Socio-Economic Survey 2005, February ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 81 Citations: 19 ","Indonesia, 2005",,http://catalog.ihsn.org/index.php/catalog/4883,http://catalog.ihsn.org/index.php/catalog/4883/download/60732,null
http://catalog.ihsn.org/index.php/catalog/4884,13303,ihsn,,,,,,,,Indonesia,2005,,,"National Socio-Economic Survey 2005, July ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 64 Citations: 19 ","Indonesia, 2005",,http://catalog.ihsn.org/index.php/catalog/4884,http://catalog.ihsn.org/index.php/catalog/4884/download/60741,null
http://catalog.ihsn.org/index.php/catalog/3070,13324,ihsn,,,,,,,,Indonesia,2005,,,Survei Potensi Desa 2005 ,,,,,By: Badan Pusat Statistik - BPS,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 47387","Indonesia, 2005",,http://catalog.ihsn.org/index.php/catalog/3070,http://catalog.ihsn.org/index.php/catalog/3070/download/45724,null
http://catalog.ihsn.org/index.php/catalog/3051,13331,ihsn,,,,,,,,Indonesia,2005,,,"Survei Sosial Ekonomi Nasional 2005, Februari ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 14313 Citations: 28 ","Indonesia, 2005",,http://catalog.ihsn.org/index.php/catalog/3051,http://catalog.ihsn.org/index.php/catalog/3051/download/45606,null
http://catalog.ihsn.org/index.php/catalog/3050,13338,ihsn,,,,,,,,Indonesia,2005,,,"Survei Sosial Ekonomi Nasional 2005, Juli ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 11900 Citations: 24 ","Indonesia, 2005",,http://catalog.ihsn.org/index.php/catalog/3050,http://catalog.ihsn.org/index.php/catalog/3050/download/45597,null
http://catalog.ihsn.org/index.php/catalog/4034,13345,ihsn,,,,,,,,Indonesia,2005,,,Village Potential Survey 2005 ,,,,,By: Central Bureau of Statistics - BPS,"Created on: Feb 19, 2014 Last modified: Feb 19, 2014 Views: 12519","Indonesia, 2005",,http://catalog.ihsn.org/index.php/catalog/4034,http://catalog.ihsn.org/index.php/catalog/4034/download/54710,null
http://catalog.ihsn.org/index.php/catalog/4906,13205,ihsn,,,,,,,,Indonesia,2006,,,Bantuan Langsung Tunai 2006 ,,,,,By: Badan Pusat Statistik (BPS) - Pemerintah Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 38 Citations: 1 ","Indonesia, 2006",,http://catalog.ihsn.org/index.php/catalog/4906,http://catalog.ihsn.org/index.php/catalog/4906/download/60887,null
http://catalog.ihsn.org/index.php/catalog/4879,13226,ihsn,,,,,,,,Indonesia,2006,,,"National Socio-Economic Survey 2006, February ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 278 Citations: 17 ","Indonesia, 2006",,http://catalog.ihsn.org/index.php/catalog/4879,http://catalog.ihsn.org/index.php/catalog/4879/download/60707,null
http://catalog.ihsn.org/index.php/catalog/4880,13233,ihsn,,,,,,,,Indonesia,2006,,,"National Socio-Economic Survey 2006, July ",,,,,By: Central Bureau of Statistics (BPS) of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 68 Citations: 16 ","Indonesia, 2006",,http://catalog.ihsn.org/index.php/catalog/4880,http://catalog.ihsn.org/index.php/catalog/4880/download/60712,null
http://catalog.ihsn.org/index.php/catalog/3049,13254,ihsn,,,,,,,,Indonesia,2006,,,"Survei Sosial Ekonomi Nasional 2006, Februari ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1534 Citations: 22 ","Indonesia, 2006",,http://catalog.ihsn.org/index.php/catalog/3049,http://catalog.ihsn.org/index.php/catalog/3049/download/45590,null
http://catalog.ihsn.org/index.php/catalog/3048,13261,ihsn,,,,,,,,Indonesia,2006,,,"Survei Sosial Ekonomi Nasional 2006, Juli ",,,,,By: Badan Pusat Statistik,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 5338 Citations: 20 ","Indonesia, 2006",,http://catalog.ihsn.org/index.php/catalog/3048,http://catalog.ihsn.org/index.php/catalog/3048/download/45583,null
http://catalog.ihsn.org/index.php/catalog/4905,13268,ihsn,,,,,,,,Indonesia,2006,,,Unconditional Cash Transfer 2006 ,,,,,By: Statistics Indonesia (BPS) - Government of Indonesia,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 65","Indonesia, 2006",,http://catalog.ihsn.org/index.php/catalog/4905,http://catalog.ihsn.org/index.php/catalog/4905/download/60884,null
http://catalog.ihsn.org/index.php/catalog/2371,13142,ihsn,,,,,,,,Indonesia,2007,,,"Impact Evaluation of PNPM Generasi Program 2007, First Wave, Baseline Survey ",,,,,"By: Susan Wong - World Bank, Junko Onishi - World Bank, Ben Olken - MIT/JPAL, Ministry of Home Affairs - Government of Indonesia","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 3528","Indonesia, 2007",,http://catalog.ihsn.org/index.php/catalog/2371,http://catalog.ihsn.org/index.php/catalog/2371/download/37397,http://catalog.ihsn.org/index.php/catalog/2371/download/37432
