3714,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Octubre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 12","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4980
3721,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Septiembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 12","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4979
3588,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 11","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4986
3595,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Agosto ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4990
3602,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Diciembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 4","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4994
3609,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Enero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 10","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4983
3616,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 10","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4989
3623,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 8","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4988
3630,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Marzo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4985
3637,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 8","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4987
